,Entity,Code,Day,after_lockdown_start
165860,Switzerland,CHE,2021-02-15,1
165861,Switzerland,CHE,2021-02-16,1
165862,Switzerland,CHE,2021-02-17,1
165863,Switzerland,CHE,2021-02-18,1
165864,Switzerland,CHE,2021-02-19,1
165865,Switzerland,CHE,2021-02-20,1
165866,Switzerland,CHE,2021-02-21,1
165867,Switzerland,CHE,2021-02-22,1
165868,Switzerland,CHE,2021-02-23,1
165869,Switzerland,CHE,2021-02-24,1
165870,Switzerland,CHE,2021-02-25,1
165871,Switzerland,CHE,2021-02-26,1
165872,Switzerland,CHE,2021-02-27,1
165873,Switzerland,CHE,2021-02-28,1
165874,Switzerland,CHE,2021-03-01,1
165875,Switzerland,CHE,2021-03-02,1
165876,Switzerland,CHE,2021-03-03,1
165877,Switzerland,CHE,2021-03-04,1
165878,Switzerland,CHE,2021-03-05,1
165879,Switzerland,CHE,2021-03-06,1
165880,Switzerland,CHE,2021-03-07,1
165881,Switzerland,CHE,2021-03-08,1
165882,Switzerland,CHE,2021-03-09,1
165883,Switzerland,CHE,2021-03-10,1
165884,Switzerland,CHE,2021-03-11,1
165885,Switzerland,CHE,2021-03-12,1
165886,Switzerland,CHE,2021-03-13,1
165887,Switzerland,CHE,2021-03-14,1
165888,Switzerland,CHE,2021-03-15,1
165889,Switzerland,CHE,2021-03-16,1
165890,Switzerland,CHE,2021-03-17,1
165891,Switzerland,CHE,2021-03-18,1
165892,Switzerland,CHE,2021-03-19,1
165893,Switzerland,CHE,2021-03-20,1
165894,Switzerland,CHE,2021-03-21,1
165895,Switzerland,CHE,2021-03-22,1
165896,Switzerland,CHE,2021-03-23,1
165897,Switzerland,CHE,2021-03-24,1
165898,Switzerland,CHE,2021-03-25,1
165899,Switzerland,CHE,2021-03-26,1
165900,Switzerland,CHE,2021-03-27,1
165901,Switzerland,CHE,2021-03-28,1
165902,Switzerland,CHE,2021-03-29,1
165903,Switzerland,CHE,2021-03-30,1
165904,Switzerland,CHE,2021-03-31,1
165905,Switzerland,CHE,2021-04-01,1
165906,Switzerland,CHE,2021-04-02,1
165907,Switzerland,CHE,2021-04-03,1
165908,Switzerland,CHE,2021-04-04,1
165909,Switzerland,CHE,2021-04-05,1
165910,Switzerland,CHE,2021-04-06,1
165911,Switzerland,CHE,2021-04-07,1
165912,Switzerland,CHE,2021-04-08,1
165913,Switzerland,CHE,2021-04-09,1
165914,Switzerland,CHE,2021-04-10,1
165915,Switzerland,CHE,2021-04-11,1
165916,Switzerland,CHE,2021-04-12,1
165917,Switzerland,CHE,2021-04-13,1
165918,Switzerland,CHE,2021-04-14,1
165919,Switzerland,CHE,2021-04-15,1
165920,Switzerland,CHE,2021-04-16,1
165921,Switzerland,CHE,2021-04-17,1
165922,Switzerland,CHE,2021-04-18,1
165923,Switzerland,CHE,2021-04-19,1
165924,Switzerland,CHE,2021-04-20,1
165925,Switzerland,CHE,2021-04-21,1
165926,Switzerland,CHE,2021-04-22,1
165927,Switzerland,CHE,2021-04-23,1
165928,Switzerland,CHE,2021-04-24,1
165929,Switzerland,CHE,2021-04-25,1
165930,Switzerland,CHE,2021-04-26,1
165931,Switzerland,CHE,2021-04-27,1
165932,Switzerland,CHE,2021-04-28,1
165933,Switzerland,CHE,2021-04-29,1
165934,Switzerland,CHE,2021-04-30,1
165935,Switzerland,CHE,2021-05-01,1
165936,Switzerland,CHE,2021-05-02,1
165937,Switzerland,CHE,2021-05-03,1
165938,Switzerland,CHE,2021-05-04,1
165939,Switzerland,CHE,2021-05-05,1
165940,Switzerland,CHE,2021-05-06,1
165941,Switzerland,CHE,2021-05-07,1
165942,Switzerland,CHE,2021-05-08,1
165943,Switzerland,CHE,2021-05-09,1
165944,Switzerland,CHE,2021-05-10,1
165945,Switzerland,CHE,2021-05-11,1
165946,Switzerland,CHE,2021-05-12,1
165947,Switzerland,CHE,2021-05-13,1
165948,Switzerland,CHE,2021-05-14,1
165949,Switzerland,CHE,2021-05-15,1
165950,Switzerland,CHE,2021-05-16,1
165951,Switzerland,CHE,2021-05-17,1
165952,Switzerland,CHE,2021-05-18,1
165953,Switzerland,CHE,2021-05-19,1
165954,Switzerland,CHE,2021-05-20,1
165955,Switzerland,CHE,2021-05-21,1
165956,Switzerland,CHE,2021-05-22,1
165957,Switzerland,CHE,2021-05-23,1
165958,Switzerland,CHE,2021-05-24,1
165959,Switzerland,CHE,2021-05-25,1
165960,Switzerland,CHE,2021-05-26,1
165961,Switzerland,CHE,2021-05-27,1
165962,Switzerland,CHE,2021-05-28,1
165963,Switzerland,CHE,2021-05-29,1
165964,Switzerland,CHE,2021-05-30,1
165965,Switzerland,CHE,2021-05-31,1
165966,Switzerland,CHE,2021-06-01,1
165967,Switzerland,CHE,2021-06-02,1
165968,Switzerland,CHE,2021-06-03,1
165969,Switzerland,CHE,2021-06-04,1
165970,Switzerland,CHE,2021-06-05,1
165971,Switzerland,CHE,2021-06-06,1
165972,Switzerland,CHE,2021-06-07,1
165973,Switzerland,CHE,2021-06-08,1
165974,Switzerland,CHE,2021-06-09,1
165975,Switzerland,CHE,2021-06-10,1
165976,Switzerland,CHE,2021-06-11,1
165977,Switzerland,CHE,2021-06-12,1
165978,Switzerland,CHE,2021-06-13,1
165979,Switzerland,CHE,2021-06-14,1
165980,Switzerland,CHE,2021-06-15,1
165981,Switzerland,CHE,2021-06-16,1
165982,Switzerland,CHE,2021-06-17,1
165983,Switzerland,CHE,2021-06-18,1
165984,Switzerland,CHE,2021-06-19,1
165985,Switzerland,CHE,2021-06-20,1
165986,Switzerland,CHE,2021-06-21,1
165987,Switzerland,CHE,2021-06-22,1
165988,Switzerland,CHE,2021-06-23,1
165989,Switzerland,CHE,2021-06-24,1
165990,Switzerland,CHE,2021-06-25,1
165991,Switzerland,CHE,2021-06-26,1
165992,Switzerland,CHE,2021-06-27,1
165993,Switzerland,CHE,2021-06-28,1
165994,Switzerland,CHE,2021-06-29,1
165995,Switzerland,CHE,2021-06-30,1
165996,Switzerland,CHE,2021-07-01,1
165997,Switzerland,CHE,2021-07-02,1
165998,Switzerland,CHE,2021-07-03,1
165999,Switzerland,CHE,2021-07-04,1
166000,Switzerland,CHE,2021-07-05,1
166001,Switzerland,CHE,2021-07-06,1
166002,Switzerland,CHE,2021-07-07,1
166003,Switzerland,CHE,2021-07-08,1
166004,Switzerland,CHE,2021-07-09,1
166005,Switzerland,CHE,2021-07-10,1
166006,Switzerland,CHE,2021-07-11,1
166007,Switzerland,CHE,2021-07-12,1
166008,Switzerland,CHE,2021-07-13,1
166009,Switzerland,CHE,2021-07-14,1
166010,Switzerland,CHE,2021-07-15,1
166011,Switzerland,CHE,2021-07-16,1
166012,Switzerland,CHE,2021-07-17,1
166013,Switzerland,CHE,2021-07-18,1
166014,Switzerland,CHE,2021-07-19,1
166015,Switzerland,CHE,2021-07-20,1
166016,Switzerland,CHE,2021-07-21,1
166017,Switzerland,CHE,2021-07-22,1
166018,Switzerland,CHE,2021-07-23,1
166019,Switzerland,CHE,2021-07-24,1
166020,Switzerland,CHE,2021-07-25,1
166021,Switzerland,CHE,2021-07-26,1
166022,Switzerland,CHE,2021-07-27,1
166023,Switzerland,CHE,2021-07-28,1
166024,Switzerland,CHE,2021-07-29,1
166025,Switzerland,CHE,2021-07-30,1
166026,Switzerland,CHE,2021-07-31,1
166027,Switzerland,CHE,2021-08-01,1
166028,Switzerland,CHE,2021-08-02,1
166029,Switzerland,CHE,2021-08-03,1
166030,Switzerland,CHE,2021-08-04,1
166031,Switzerland,CHE,2021-08-05,1
166032,Switzerland,CHE,2021-08-06,1
166033,Switzerland,CHE,2021-08-07,1
166034,Switzerland,CHE,2021-08-08,1
166035,Switzerland,CHE,2021-08-09,1
166036,Switzerland,CHE,2021-08-10,1
166037,Switzerland,CHE,2021-08-11,1
166038,Switzerland,CHE,2021-08-12,1
166039,Switzerland,CHE,2021-08-13,1
166040,Switzerland,CHE,2021-08-14,1
166041,Switzerland,CHE,2021-08-15,1
166042,Switzerland,CHE,2021-08-16,1
166043,Switzerland,CHE,2021-08-17,1
166044,Switzerland,CHE,2021-08-18,1
166045,Switzerland,CHE,2021-08-19,1
166046,Switzerland,CHE,2021-08-20,1
166047,Switzerland,CHE,2021-08-21,1
166048,Switzerland,CHE,2021-08-22,1
166049,Switzerland,CHE,2021-08-23,1
166050,Switzerland,CHE,2021-08-24,1
166051,Switzerland,CHE,2021-08-25,1
166052,Switzerland,CHE,2021-08-26,1
166053,Switzerland,CHE,2021-08-27,1
166054,Switzerland,CHE,2021-08-28,1
166055,Switzerland,CHE,2021-08-29,1
166056,Switzerland,CHE,2021-08-30,1
166057,Switzerland,CHE,2021-08-31,1
166058,Switzerland,CHE,2021-09-01,1
166059,Switzerland,CHE,2021-09-02,1
166060,Switzerland,CHE,2021-09-03,1
166061,Switzerland,CHE,2021-09-04,1
166062,Switzerland,CHE,2021-09-05,1
166063,Switzerland,CHE,2021-09-06,1
166064,Switzerland,CHE,2021-09-07,1
166065,Switzerland,CHE,2021-09-08,1
166066,Switzerland,CHE,2021-09-09,1
166067,Switzerland,CHE,2021-09-10,1
166068,Switzerland,CHE,2021-09-11,1
166069,Switzerland,CHE,2021-09-12,1
166070,Switzerland,CHE,2021-09-13,1
166071,Switzerland,CHE,2021-09-14,1
166072,Switzerland,CHE,2021-09-15,1
166073,Switzerland,CHE,2021-09-16,1
166074,Switzerland,CHE,2021-09-17,1
166075,Switzerland,CHE,2021-09-18,1
166076,Switzerland,CHE,2021-09-19,1
166077,Switzerland,CHE,2021-09-20,1
166078,Switzerland,CHE,2021-09-21,1
166079,Switzerland,CHE,2021-09-22,1
166080,Switzerland,CHE,2021-09-23,1
166081,Switzerland,CHE,2021-09-24,1
166082,Switzerland,CHE,2021-09-25,1
166083,Switzerland,CHE,2021-09-26,1
166084,Switzerland,CHE,2021-09-27,1
166085,Switzerland,CHE,2021-09-28,1
166086,Switzerland,CHE,2021-09-29,1
166087,Switzerland,CHE,2021-09-30,1
166088,Switzerland,CHE,2021-10-01,1
166089,Switzerland,CHE,2021-10-02,1
166090,Switzerland,CHE,2021-10-03,1
166091,Switzerland,CHE,2021-10-04,1
166092,Switzerland,CHE,2021-10-05,1
166093,Switzerland,CHE,2021-10-06,1
166094,Switzerland,CHE,2021-10-07,1
166095,Switzerland,CHE,2021-10-08,1
166096,Switzerland,CHE,2021-10-09,1
166097,Switzerland,CHE,2021-10-10,1
166098,Switzerland,CHE,2021-10-11,1
166099,Switzerland,CHE,2021-10-12,1
166100,Switzerland,CHE,2021-10-13,1
166101,Switzerland,CHE,2021-10-14,1
166102,Switzerland,CHE,2021-10-15,1
166103,Switzerland,CHE,2021-10-16,1
166104,Switzerland,CHE,2021-10-17,1
166105,Switzerland,CHE,2021-10-18,1
166106,Switzerland,CHE,2021-10-19,1
166107,Switzerland,CHE,2021-10-20,1
166108,Switzerland,CHE,2021-10-21,1
166109,Switzerland,CHE,2021-10-22,1
166110,Switzerland,CHE,2021-10-23,1
166111,Switzerland,CHE,2021-10-24,1
166112,Switzerland,CHE,2021-10-25,1
166113,Switzerland,CHE,2021-10-26,1
166114,Switzerland,CHE,2021-10-27,1
166115,Switzerland,CHE,2021-10-28,1
166116,Switzerland,CHE,2021-10-29,1
166117,Switzerland,CHE,2021-10-30,1
166118,Switzerland,CHE,2021-10-31,1
166119,Switzerland,CHE,2021-11-01,1
166120,Switzerland,CHE,2021-11-02,1
166121,Switzerland,CHE,2021-11-03,1
166122,Switzerland,CHE,2021-11-04,1
166123,Switzerland,CHE,2021-11-05,1
166124,Switzerland,CHE,2021-11-06,1
166125,Switzerland,CHE,2021-11-07,1
166126,Switzerland,CHE,2021-11-08,1
166127,Switzerland,CHE,2021-11-09,1
166128,Switzerland,CHE,2021-11-10,1
166129,Switzerland,CHE,2021-11-11,1
166130,Switzerland,CHE,2021-11-12,1
166131,Switzerland,CHE,2021-11-13,1
166132,Switzerland,CHE,2021-11-14,1
166133,Switzerland,CHE,2021-11-15,1
166134,Switzerland,CHE,2021-11-16,1
166135,Switzerland,CHE,2021-11-17,1
166136,Switzerland,CHE,2021-11-18,1
166137,Switzerland,CHE,2021-11-19,1
166138,Switzerland,CHE,2021-11-20,1
166139,Switzerland,CHE,2021-11-21,1
166140,Switzerland,CHE,2021-11-22,1
166141,Switzerland,CHE,2021-11-23,1
166142,Switzerland,CHE,2021-11-24,1
166143,Switzerland,CHE,2021-11-25,1
166144,Switzerland,CHE,2021-11-26,1
166145,Switzerland,CHE,2021-11-27,1
166146,Switzerland,CHE,2021-11-28,1
166147,Switzerland,CHE,2021-11-29,1
166148,Switzerland,CHE,2021-11-30,1
166149,Switzerland,CHE,2021-12-01,1
166150,Switzerland,CHE,2021-12-02,1
166151,Switzerland,CHE,2021-12-03,1
166152,Switzerland,CHE,2021-12-04,1
166153,Switzerland,CHE,2021-12-05,1
166154,Switzerland,CHE,2021-12-06,1
166155,Switzerland,CHE,2021-12-07,1
166156,Switzerland,CHE,2021-12-08,1
166157,Switzerland,CHE,2021-12-09,1
166158,Switzerland,CHE,2021-12-10,1
166159,Switzerland,CHE,2021-12-11,1
166160,Switzerland,CHE,2021-12-12,1
166161,Switzerland,CHE,2021-12-13,1
166162,Switzerland,CHE,2021-12-14,1
166163,Switzerland,CHE,2021-12-15,1
166164,Switzerland,CHE,2021-12-16,1
166165,Switzerland,CHE,2021-12-17,1
166166,Switzerland,CHE,2021-12-18,1
166167,Switzerland,CHE,2021-12-19,1
166168,Switzerland,CHE,2021-12-20,1
166169,Switzerland,CHE,2021-12-21,1
166170,Switzerland,CHE,2021-12-22,1
166171,Switzerland,CHE,2021-12-23,1
166172,Switzerland,CHE,2021-12-24,1
166173,Switzerland,CHE,2021-12-25,1
166174,Switzerland,CHE,2021-12-26,1
166175,Switzerland,CHE,2021-12-27,1
166176,Switzerland,CHE,2021-12-28,1
166177,Switzerland,CHE,2021-12-29,1
166178,Switzerland,CHE,2021-12-30,1
166179,Switzerland,CHE,2021-12-31,1
166180,Switzerland,CHE,2022-01-01,1
166181,Switzerland,CHE,2022-01-02,1
166182,Switzerland,CHE,2022-01-03,1
166183,Switzerland,CHE,2022-01-04,1
166184,Switzerland,CHE,2022-01-05,1
166185,Switzerland,CHE,2022-01-06,1
166186,Switzerland,CHE,2022-01-07,1
166187,Switzerland,CHE,2022-01-08,1
166188,Switzerland,CHE,2022-01-09,1
166189,Switzerland,CHE,2022-01-10,1
166190,Switzerland,CHE,2022-01-11,1
166191,Switzerland,CHE,2022-01-12,1
166192,Switzerland,CHE,2022-01-13,1
166193,Switzerland,CHE,2022-01-14,1
166194,Switzerland,CHE,2022-01-15,1
166195,Switzerland,CHE,2022-01-16,1
166196,Switzerland,CHE,2022-01-17,1
166197,Switzerland,CHE,2022-01-18,1
166198,Switzerland,CHE,2022-01-19,1
166199,Switzerland,CHE,2022-01-20,1
166200,Switzerland,CHE,2022-01-21,1
166201,Switzerland,CHE,2022-01-22,1
166202,Switzerland,CHE,2022-01-23,1
166203,Switzerland,CHE,2022-01-24,1
166204,Switzerland,CHE,2022-01-25,1
166205,Switzerland,CHE,2022-01-26,1
166206,Switzerland,CHE,2022-01-27,1
166207,Switzerland,CHE,2022-01-28,1
166208,Switzerland,CHE,2022-01-29,1
166209,Switzerland,CHE,2022-01-30,1
166210,Switzerland,CHE,2022-01-31,1
166211,Switzerland,CHE,2022-02-01,1
166212,Switzerland,CHE,2022-02-02,1
166213,Switzerland,CHE,2022-02-03,1
166214,Switzerland,CHE,2022-02-04,1
166215,Switzerland,CHE,2022-02-05,1
166216,Switzerland,CHE,2022-02-06,1
166217,Switzerland,CHE,2022-02-07,1
166218,Switzerland,CHE,2022-02-08,1
166219,Switzerland,CHE,2022-02-09,1
166220,Switzerland,CHE,2022-02-10,1
166221,Switzerland,CHE,2022-02-11,1
166222,Switzerland,CHE,2022-02-12,1
166223,Switzerland,CHE,2022-02-13,1
166224,Switzerland,CHE,2022-02-14,1
166225,Switzerland,CHE,2022-02-15,1
166226,Switzerland,CHE,2022-02-16,1
166227,Switzerland,CHE,2022-02-17,1
166228,Switzerland,CHE,2022-02-18,1
166229,Switzerland,CHE,2022-02-19,1
166230,Switzerland,CHE,2022-02-20,1
166231,Switzerland,CHE,2022-02-21,1
166232,Switzerland,CHE,2022-02-22,1
166233,Switzerland,CHE,2022-02-23,1
166234,Switzerland,CHE,2022-02-24,1
166235,Switzerland,CHE,2022-02-25,1
166236,Switzerland,CHE,2022-02-26,1
166237,Switzerland,CHE,2022-02-27,1
166238,Switzerland,CHE,2022-02-28,1
166239,Switzerland,CHE,2022-03-01,1
166240,Switzerland,CHE,2022-03-02,1
166241,Switzerland,CHE,2022-03-03,1
166242,Switzerland,CHE,2022-03-04,1
166243,Switzerland,CHE,2022-03-05,1
166244,Switzerland,CHE,2022-03-06,1
166245,Switzerland,CHE,2022-03-07,1
166246,Switzerland,CHE,2022-03-08,1
166247,Switzerland,CHE,2022-03-09,1
166248,Switzerland,CHE,2022-03-10,1
166249,Switzerland,CHE,2022-03-11,1
166250,Switzerland,CHE,2022-03-12,1
166251,Switzerland,CHE,2022-03-13,1
166252,Switzerland,CHE,2022-03-14,1
166253,Switzerland,CHE,2022-03-15,1
166254,Switzerland,CHE,2022-03-16,1
166255,Switzerland,CHE,2022-03-17,1
166256,Switzerland,CHE,2022-03-18,1
166257,Switzerland,CHE,2022-03-19,1
166258,Switzerland,CHE,2022-03-20,1
166259,Switzerland,CHE,2022-03-21,1
166260,Switzerland,CHE,2022-03-22,1
166261,Switzerland,CHE,2022-03-23,1
166262,Switzerland,CHE,2022-03-24,1
166263,Switzerland,CHE,2022-03-25,1
166264,Switzerland,CHE,2022-03-26,1
166265,Switzerland,CHE,2022-03-27,1
166266,Switzerland,CHE,2022-03-28,1
166267,Switzerland,CHE,2022-03-29,1
166268,Switzerland,CHE,2022-03-30,1
166269,Switzerland,CHE,2022-03-31,1
166270,Switzerland,CHE,2022-04-01,1
166271,Switzerland,CHE,2022-04-02,1
166272,Switzerland,CHE,2022-04-03,1
166273,Switzerland,CHE,2022-04-04,1
166274,Switzerland,CHE,2022-04-05,1
166275,Switzerland,CHE,2022-04-06,1
166276,Switzerland,CHE,2022-04-07,1
166277,Switzerland,CHE,2022-04-08,1
166278,Switzerland,CHE,2022-04-09,1
166279,Switzerland,CHE,2022-04-10,1
166280,Switzerland,CHE,2022-04-11,1
166281,Switzerland,CHE,2022-04-12,1
166282,Switzerland,CHE,2022-04-13,1
166283,Switzerland,CHE,2022-04-14,1
166284,Switzerland,CHE,2022-04-15,1
166285,Switzerland,CHE,2022-04-16,1
166286,Switzerland,CHE,2022-04-17,1
166287,Switzerland,CHE,2022-04-18,1
166288,Switzerland,CHE,2022-04-19,1
166289,Switzerland,CHE,2022-04-20,1
166290,Switzerland,CHE,2022-04-21,1
166291,Switzerland,CHE,2022-04-22,1
166292,Switzerland,CHE,2022-04-23,1
166293,Switzerland,CHE,2022-04-24,1
166294,Switzerland,CHE,2022-04-25,1
166295,Switzerland,CHE,2022-04-26,1
166296,Switzerland,CHE,2022-04-27,1
166297,Switzerland,CHE,2022-04-28,1
166298,Switzerland,CHE,2022-04-29,1
166299,Switzerland,CHE,2022-04-30,1
166300,Switzerland,CHE,2022-05-01,1
166301,Switzerland,CHE,2022-05-02,1
166302,Switzerland,CHE,2022-05-03,1
166303,Switzerland,CHE,2022-05-04,1
166304,Switzerland,CHE,2022-05-05,1
166305,Switzerland,CHE,2022-05-06,1
166306,Switzerland,CHE,2022-05-07,1
166307,Switzerland,CHE,2022-05-08,1
166308,Switzerland,CHE,2022-05-09,1
166309,Switzerland,CHE,2022-05-10,1
166310,Switzerland,CHE,2022-05-11,1
166311,Switzerland,CHE,2022-05-12,1
166312,Switzerland,CHE,2022-05-13,1
166313,Switzerland,CHE,2022-05-14,1
166314,Switzerland,CHE,2022-05-15,1
166315,Switzerland,CHE,2022-05-16,1
166316,Switzerland,CHE,2022-05-17,1
166317,Switzerland,CHE,2022-05-18,1
166318,Switzerland,CHE,2022-05-19,1
166319,Switzerland,CHE,2022-05-20,1
166320,Switzerland,CHE,2022-05-21,1
166321,Switzerland,CHE,2022-05-22,1
166322,Switzerland,CHE,2022-05-23,1
166323,Switzerland,CHE,2022-05-24,1
166324,Switzerland,CHE,2022-05-25,1
166325,Switzerland,CHE,2022-05-26,1
166326,Switzerland,CHE,2022-05-27,1
166327,Switzerland,CHE,2022-05-28,1
166328,Switzerland,CHE,2022-05-29,1
166329,Switzerland,CHE,2022-05-30,1
166330,Switzerland,CHE,2022-05-31,1
166331,Switzerland,CHE,2022-06-01,1
166332,Switzerland,CHE,2022-06-02,1
166333,Switzerland,CHE,2022-06-03,1
166334,Switzerland,CHE,2022-06-04,1
166335,Switzerland,CHE,2022-06-05,1
166336,Switzerland,CHE,2022-06-06,1
166337,Switzerland,CHE,2022-06-07,1
166338,Switzerland,CHE,2022-06-08,1
166339,Switzerland,CHE,2022-06-09,1
166340,Switzerland,CHE,2022-06-10,1
166341,Switzerland,CHE,2022-06-11,1
166342,Switzerland,CHE,2022-06-12,1
166343,Switzerland,CHE,2022-06-13,1
166344,Switzerland,CHE,2022-06-14,1
166345,Switzerland,CHE,2022-06-15,1
166346,Switzerland,CHE,2022-06-16,1
166347,Switzerland,CHE,2022-06-17,1
166348,Switzerland,CHE,2022-06-18,1
166349,Switzerland,CHE,2022-06-19,1
166350,Switzerland,CHE,2022-06-20,1
166351,Switzerland,CHE,2022-06-21,1
166352,Switzerland,CHE,2022-06-22,1
166353,Switzerland,CHE,2022-06-23,1
166354,Switzerland,CHE,2022-06-24,1
166355,Switzerland,CHE,2022-06-25,1
166356,Switzerland,CHE,2022-06-26,1
166357,Switzerland,CHE,2022-06-27,1
166358,Switzerland,CHE,2022-06-28,1
166359,Switzerland,CHE,2022-06-29,1
166360,Switzerland,CHE,2022-06-30,1
166361,Switzerland,CHE,2022-07-01,1
166362,Switzerland,CHE,2022-07-02,1
166363,Switzerland,CHE,2022-07-03,1
166364,Switzerland,CHE,2022-07-04,1
166365,Switzerland,CHE,2022-07-05,1
166366,Switzerland,CHE,2022-07-06,1
166367,Switzerland,CHE,2022-07-07,1
166368,Switzerland,CHE,2022-07-08,1
166369,Switzerland,CHE,2022-07-09,1
166370,Switzerland,CHE,2022-07-10,1
166371,Switzerland,CHE,2022-07-11,1
166372,Switzerland,CHE,2022-07-12,1
166373,Switzerland,CHE,2022-07-13,1
166374,Switzerland,CHE,2022-07-14,1
166375,Switzerland,CHE,2022-07-15,1
166376,Switzerland,CHE,2022-07-16,1
166377,Switzerland,CHE,2022-07-17,1
166378,Switzerland,CHE,2022-07-18,1
166379,Switzerland,CHE,2022-07-19,1
166380,Switzerland,CHE,2022-07-20,1
166381,Switzerland,CHE,2022-07-21,1
166382,Switzerland,CHE,2022-07-22,1
166383,Switzerland,CHE,2022-07-23,1
166384,Switzerland,CHE,2022-07-24,1
166385,Switzerland,CHE,2022-07-25,1
166386,Switzerland,CHE,2022-07-26,1
166387,Switzerland,CHE,2022-07-27,1
166388,Switzerland,CHE,2022-07-28,1
166389,Switzerland,CHE,2022-07-29,1
166390,Switzerland,CHE,2022-07-30,1
166391,Switzerland,CHE,2022-07-31,1
166392,Switzerland,CHE,2022-08-01,1
166393,Switzerland,CHE,2022-08-02,1
166394,Switzerland,CHE,2022-08-03,1
166395,Switzerland,CHE,2022-08-04,1
166396,Switzerland,CHE,2022-08-05,1
166397,Switzerland,CHE,2022-08-06,1
166398,Switzerland,CHE,2022-08-07,1
166399,Switzerland,CHE,2022-08-08,1
166400,Switzerland,CHE,2022-08-09,1
166401,Switzerland,CHE,2022-08-10,1
166402,Switzerland,CHE,2022-08-11,1
166403,Switzerland,CHE,2022-08-12,1
166404,Switzerland,CHE,2022-08-13,1
166405,Switzerland,CHE,2022-08-14,1
166406,Switzerland,CHE,2022-08-15,1
166407,Switzerland,CHE,2022-08-16,1
166408,Switzerland,CHE,2022-08-17,1
166409,Switzerland,CHE,2022-08-18,1
166410,Switzerland,CHE,2022-08-19,1
166411,Switzerland,CHE,2022-08-20,1
166412,Switzerland,CHE,2022-08-21,1
166413,Switzerland,CHE,2022-08-22,1
166414,Switzerland,CHE,2022-08-23,1
166415,Switzerland,CHE,2022-08-24,1
166416,Switzerland,CHE,2022-08-25,1
166417,Switzerland,CHE,2022-08-26,1
166418,Switzerland,CHE,2022-08-27,1
166419,Switzerland,CHE,2022-08-28,1
166420,Switzerland,CHE,2022-08-29,1
166421,Switzerland,CHE,2022-08-30,1
166422,Switzerland,CHE,2022-08-31,1
166423,Switzerland,CHE,2022-09-01,1
166424,Switzerland,CHE,2022-09-02,1
166425,Switzerland,CHE,2022-09-03,1
166426,Switzerland,CHE,2022-09-04,1
166427,Switzerland,CHE,2022-09-05,1
166428,Switzerland,CHE,2022-09-06,1
166429,Switzerland,CHE,2022-09-07,1
166430,Switzerland,CHE,2022-09-08,1
166431,Switzerland,CHE,2022-09-09,1
166432,Switzerland,CHE,2022-09-10,1
166433,Switzerland,CHE,2022-09-11,1
166434,Switzerland,CHE,2022-09-12,1
166435,Switzerland,CHE,2022-09-13,1
166436,Switzerland,CHE,2022-09-14,1
166437,Switzerland,CHE,2022-09-15,1
166438,Switzerland,CHE,2022-09-16,1
166439,Switzerland,CHE,2022-09-17,1
166440,Switzerland,CHE,2022-09-18,1
166441,Switzerland,CHE,2022-09-19,1
166442,Switzerland,CHE,2022-09-20,1
166443,Switzerland,CHE,2022-09-21,1
166444,Switzerland,CHE,2022-09-22,1
166445,Switzerland,CHE,2022-09-23,1
166446,Switzerland,CHE,2022-09-24,1
166447,Switzerland,CHE,2022-09-25,1
166448,Switzerland,CHE,2022-09-26,1
166449,Switzerland,CHE,2022-09-27,1
166450,Switzerland,CHE,2022-09-28,1
166451,Switzerland,CHE,2022-09-29,1
166452,Switzerland,CHE,2022-09-30,1
166453,Switzerland,CHE,2022-10-01,1
166454,Switzerland,CHE,2022-10-02,1
166455,Switzerland,CHE,2022-10-03,1
166456,Switzerland,CHE,2022-10-04,1
166457,Switzerland,CHE,2022-10-05,1
166458,Switzerland,CHE,2022-10-06,1
166459,Switzerland,CHE,2022-10-07,1
166460,Switzerland,CHE,2022-10-08,1
166461,Switzerland,CHE,2022-10-09,1
166462,Switzerland,CHE,2022-10-10,1
166463,Switzerland,CHE,2022-10-11,1
166464,Switzerland,CHE,2022-10-12,1
166465,Switzerland,CHE,2022-10-13,1
166466,Switzerland,CHE,2022-10-14,1
166467,Switzerland,CHE,2022-10-15,1
166468,Switzerland,CHE,2022-10-16,1
166469,Switzerland,CHE,2022-10-17,1
166470,Switzerland,CHE,2022-10-18,1
166471,Switzerland,CHE,2022-10-19,1
166472,Switzerland,CHE,2022-10-20,1
166473,Switzerland,CHE,2022-10-21,1
166474,Switzerland,CHE,2022-10-22,1
166475,Switzerland,CHE,2022-10-23,1
166476,Switzerland,CHE,2022-10-24,1
166477,Switzerland,CHE,2022-10-25,1
166478,Switzerland,CHE,2022-10-26,1
166479,Switzerland,CHE,2022-10-27,1
166480,Switzerland,CHE,2022-10-28,1
166481,Switzerland,CHE,2022-10-29,1
166482,Switzerland,CHE,2022-10-30,1
166483,Switzerland,CHE,2022-10-31,1
166484,Switzerland,CHE,2022-11-01,1
166485,Switzerland,CHE,2022-11-02,1
166486,Switzerland,CHE,2022-11-03,1
166487,Switzerland,CHE,2022-11-04,1
166488,Switzerland,CHE,2022-11-05,1
166489,Switzerland,CHE,2022-11-06,1
166490,Switzerland,CHE,2022-11-07,1
166491,Switzerland,CHE,2022-11-08,1
166492,Switzerland,CHE,2022-11-09,1
166493,Switzerland,CHE,2022-11-10,1
166494,Switzerland,CHE,2022-11-11,1
